ATLANTIC,CBC,CNN,GLOBE_AND_MAIL,MASSIVE_SCI,NATIONAL_GEOGRAPHIC,NATIONAL_OBSERVER,NPR,REUTERS
https://www.theatlantic.com/science/archive/2024/02/anchovy-mating-ocean-turbulence-storm/677413/,https://www.cbc.ca/news/science/what-on-earth-fungi-climate-change-1.7116376,https://www.cnn.com/2024/02/15/health/digestive-enzyme-supplements-pros-cons-wellness/index.html,https://www.theglobeandmail.com/canada/article-study-maps-mammoths-1000-km-trek-suggests-species-co-existed-with/,https://massivesci.com/articles/climate-change-atmosphere-earth-green-new-deal/,https://www.nationalgeographic.com/science/article/pluto-planet-dwarf-planetoid-solar-system,https://www.nationalobserver.com/2023/11/06/news/how-puffins-stay-plucky-heating-world,https://www.npr.org/sections/health-shots/2024/02/29/1231699834/genetically-modified-pigs-organs-human-transplant,https://www.reuters.com/technology/space/scientists-identify-neutron-star-born-out-supernova-seen-1987-2024-02-22/
https://www.theatlantic.com/science/archive/2024/02/bedbugs-pesticide-resistant-tropical/677415/,https://www.cbc.ca/news/canada/nova-scotia/study-toxic-bacteria-killed-dogs-halifax-lake-1.7114833,https://www.cnn.com/travel/japan-bakery-ai-romance-bread-intl-hnk/index.html,https://www.theglobeandmail.com/canada/british-columbia/article-sfu-researchers-receive-funding-to-study-storing-co2-in-porous-rock/,https://massivesci.com/articles/skin-cells-mechanics-forces/,https://www.nationalgeographic.com/science/article/pluto-planet-dwarf-planetoid-solar-system,https://www.nationalobserver.com/2023/11/09/news/study-future-polar-bears,https://www.npr.org/2024/02/23/1233468580/dragon-fossil-china-triassic,https://www.reuters.com/business/environment/scientists-discover-anatomy-behind-songs-baleen-whales-2024-02-21/
https://www.theatlantic.com/science/archive/2024/02/crane-walnut-smithsonian-zoo-conservation/677416/,https://www.cbc.ca/news/canada/soulmate-research-1.7113582,https://www.cnn.com/2024/02/13/health/atlantic-diet-explainer-wellness/index.html,https://www.theglobeandmail.com/politics/article-canadian-academics-involved-in-joint-research-with-iranian/,https://massivesci.com/articles/tuberculosis-bishop-winstrup-origins-humans-neolithic-tb/,https://www.nationalgeographic.com/science/article/chocolate-health-benefits,https://www.nationalobserver.com/2023/11/21/news/let-forests-grow-old-store-huge-volume-carbon,https://www.npr.org/2024/02/23/1198909416/songs-duets-myanmar-endangered-skywalker-gibbon-species,https://www.reuters.com/business/environment/hong-kong-scientists-seek-good-fortune-endangered-horseshoe-crabs-2024-02-21/
https://www.theatlantic.com/science/archive/2024/02/los-angeles-rain-climate-change/677377/,https://www.cbc.ca/documentaries/short-docs/getting-to-devon-island-in-canada-s-far-north-was-so-hard-it-felt-like-traveling-to-the-moon-1.7113589,https://www.cnn.com/2024/02/13/health/chicken-prep-food-safety-wellness/index.html,https://www.theglobeandmail.com/canada/article-scientists-probe-high-and-low-in-rare-study-of-winter-air-pollution/,https://massivesci.com/articles/gut-microbiome-thalamus-fetus-development/,https://www.nationalgeographic.com/science/article/lead-history-health-risks-impacts,https://www.nationalobserver.com/2023/11/28/news/controlled-burns-can-spell-years-protection-wildfires,https://www.npr.org/2024/02/22/1232694592/blinkerwall-stone-age-megastructure-hunting-underwater-baltic-sea,https://www.reuters.com/business/healthcare-pharmaceuticals/neuralinks-first-human-patient-able-control-mouse-through-thinking-musk-says-2024-02-20/
https://www.theatlantic.com/health/archive/2024/02/ozempic-weight-loss-older-americans-boomers/677371/,https://www.cbc.ca/news/health/alaskapox-1.7114975,https://www.cnn.com/2024/02/08/health/listeria-outbreak-prevention-explained-wellness/index.html,https://www.theglobeandmail.com/canada/british-columbia/article-bc-environmental-groups-request-review-of-tire-chemical-linked-to/,https://massivesci.com/articles/telomere-telomerase-rna-drug-premature-aging-stem-cell/,https://www.nationalgeographic.com/science/article/kombucha-nootropics-attention-memory-gut-immune-functional-drinks,https://www.nationalobserver.com/2023/12/01/news/fish-we-cannot-see,https://www.npr.org/2024/02/20/1232565722/dead-satellite-space-junk-falling-back-to-earth,https://www.reuters.com/business/environment/scientists-track-longest-wolf-trek-across-europe-through-its-droppings-2024-02-19/
https://www.theatlantic.com/science/archive/2024/02/category-6-hurricanes-saffir-simpson-scale/677354/,https://www.cbc.ca/news/world/pompeii-archaeological-park-inclusive-measures-1.7113734,https://www.cnn.com/2024/02/01/health/predigested-food-wellness/index.html,https://www.theglobeandmail.com/canada/article-winter-solstice-shortest-day-of-the-year-science/,https://massivesci.com/articles/covid19-close-contact-15-minute-epidemiology/,https://www.nationalgeographic.com/science/article/dry-skin-winter-relief-natural,https://www.nationalobserver.com/2023/12/05/news/mountain-shaking-first-its-kind-assessment-indigenous-stories,https://www.npr.org/2024/02/19/1198909397/elma-mammoth-ice-age-alaska,https://www.reuters.com/science/first-dinosaur-was-named-200-years-ago-we-know-so-much-more-now-2024-02-13/
https://www.theatlantic.com/health/archive/2024/02/flu-vaccine-pandemic-change-yamagata-trivalent/677350/,https://www.cbc.ca/news/science/polar-bear-study-1.7112743,https://www.cnn.com/2024/02/05/health/how-long-food-poisoning-lasts-wellness/index.html,https://www.theglobeandmail.com/business/article-ottawa-urged-to-move-quickly-on-ai-law-to-safeguard-technology/,https://massivesci.com/articles/psilocybin-yeast-magic-mushrooms-psychedelics/,https://www.nationalgeographic.com/science/article/subsurface-ocean-saturn-death-star-moon-mimas,https://www.nationalobserver.com/2023/12/06/news/new-hope-tracking-bird-migration-remote-west,https://www.npr.org/sections/health-shots/2024/02/18/1231552773/protein-diet-muscle-strength-training-muscle-loss-women,https://www.reuters.com/technology/space/saturns-death-star-moon-has-hidden-secret-subsurface-ocean-2024-02-07/
https://www.theatlantic.com/science/archive/2024/02/search-for-alien-life-planet-formation/677344/,https://www.cbc.ca/news/canada/edmonton/alberta-honey-bees-1.7090446,https://www.cnn.com/2024/02/20/health/weekend-warrior-fat-loss-wellness/index.html,https://www.theglobeandmail.com/canada/article-lack-of-research-post-graduate-funding-threatens-canadas-innovation/,https://massivesci.com/articles/extraterrestrial-life-virus-nasa/,https://www.nationalgeographic.com/science/article/mushroom-supplements-chaga-reishi-lions-mane,https://www.nationalobserver.com/2023/12/12/news/fungi-and-flatworms-deserve-their-own-emojis,https://www.npr.org/2024/02/17/1232247301/melanoma-fda-approves-first-cell-therapy-skin-cancer,https://www.reuters.com/technology/space/moon-cargo-like-human-ashes-drink-containers-sparks-legal-debate-2024-02-06/
https://www.theatlantic.com/science/archive/2024/02/alaska-north-slope-gravel/677340/,https://www.cbc.ca/news/climate/migratory-species-report-1.7110851,https://www.cnn.com/2024/02/19/health/exercise-women-benefit-wellness/index.html,https://www.theglobeandmail.com/life/health-and-fitness/article-understanding-the-reality-of-broken-heart-syndrome/,https://massivesci.com/articles/andes-mountain-amazon-river-dams/,https://www.nationalgeographic.com/science/article/digital-tool-autism-diagnosis-minority-children,https://www.nationalobserver.com/2023/12/13/news/why-are-poles-warming-so-fast-invisible-clouds,https://www.npr.org/2024/02/16/1198909376/united-nations-migrating-animals-migratory-species-hunting-fishing,https://www.reuters.com/science/fossilised-flying-reptile-cousin-dinosaur-found-scottish-beach-2024-02-06/
https://www.theatlantic.com/science/archive/2024/02/invasive-species-large-herbivores-plants/677325/,https://www.cbc.ca/news/canada/nova-scotia/nova-scotia-researcher-human-bones-space-1.7111543,https://www.cnn.com/2024/02/18/health/walking-speed-physical-therapy-gait-wellness/index.html,https://www.theglobeandmail.com/business/article-study-suggests-oil-sands-pollutant-release-vastly-higher-than-official/,https://massivesci.com/articles/whale-sharks-body-heat-thermal-inertia-gigantothermy/,https://www.nationalgeographic.com/science/article/listen-to-an-eclipse,https://www.nationalobserver.com/2023/12/22/news/why-people-still-fall-fake-climate-news,https://www.npr.org/sections/health-shots/2024/02/15/1231652715/abortion-pill-telehealth-supreme-court-safe-study-mifepristone,https://www.reuters.com/science/mars-rover-data-confirms-ancient-lake-sediments-mars-2024-01-27/
https://www.theatlantic.com/science/archive/2024/02/deer-chronic-wasting-disease-prions-spillover-people/677307/,https://www.cbc.ca/news/canada/nova-scotia/gulf-of-st-lawrence-redfish-population-in-decline-even-before-fishery-reopens-report-finds-1.7110924,https://www.cnn.com/2024/02/14/health/exercise-treat-depression-wellness/index.html,https://www.theglobeandmail.com/politics/article-canadian-academics-involved-in-joint-research-with-iranian/,https://massivesci.com/articles/ecosystem-restoration-animals-beaver-tortoise/,https://www.nationalgeographic.com/science/article/lingering-cough-virus-covid-rsv,https://www.nationalobserver.com/2023/12/19/news/love-sable-island-wild-horses-biodiversity,https://www.npr.org/2024/02/14/1231437886/alaskapox-virus-death-cases,https://www.reuters.com/science/bog-body-2500-years-ago-discovered-n-ireland-2024-01-25/
https://www.theatlantic.com/science/archive/2024/01/dinosaurs-extinction-caenagnathids-chicken-hell/677263/,https://www.cbc.ca/news/science/nasa-pace-1.7110230,https://www.cnn.com/2024/02/06/health/dna-analysis-fitness-wellness/index.html,https://www.theglobeandmail.com/canada/british-columbia/article-bc-environmental-groups-request-review-of-tire-chemical-linked-to/,https://massivesci.com/articles/klotho-neuroscience-brain-mind-control/,https://www.nationalgeographic.com/science/article/first-lab-assisted-white-rhino-pregnancy-offers-hope-for-near-extinct-animals,https://www.nationalobserver.com/2024/01/08/news/interest-swelling-ocean-carbon-removal,https://www.npr.org/sections/health-shots/2024/02/14/1231232197/tai-chi-aerobics-exercise-blood-pressure-hypertension-mindfulness,https://www.reuters.com/science/scientists-conclude-new-mexico-fossil-is-new-tyrannosaurus-species-2024-01-11/
https://www.theatlantic.com/science/archive/2024/01/bigheaded-ant-lion-ecosystem-cascade/677241/,https://www.cbc.ca/news/climate/category-6-study-1.7105003,https://www.cnn.com/2024/01/30/health/how-to-choose-a-personal-trainer-wellness/index.html,https://www.theglobeandmail.com/business/article-ottawa-urged-to-move-quickly-on-ai-law-to-safeguard-technology/,https://massivesci.com/articles/oxytocin-love-neuroscience-bianca-jones-marlin/,https://www.nationalgeographic.com/science/article/enlarged-prostate-cancer-aging-health,https://www.nationalobserver.com/2024/01/09/news/thousands-tiny-plastic-particles-bottled-water-harm-human-health,https://www.npr.org/2024/02/14/1228253210/reptiles-birds-cold-weather-survival-brumation-torpor,https://www.reuters.com/science/dna-ancient-europeans-reveals-surprising-multiple-sclerosis-origins-2024-01-10/
https://www.theatlantic.com/health/archive/2024/01/long-covid-exercise-post-exertional-malaise/677242/,https://www.cbc.ca/news/science/tree-fossil-1.7102888,https://www.cnn.com/2024/01/28/health/how-to-strengthen-weaker-side-wellness/index.html,https://www.theglobeandmail.com/canada/article-scientists-report-rare-fossil-tree-unearthed-in-new-brunswick-like/,https://massivesci.com/articles/wine-vineyards-grapes-red-blotch-disease-virus-grapevine-winemaking-prevention-treatment-solutions/,https://www.nationalgeographic.com/science/article/iceland-latest-volcanic-eruption-quieting-down-grindavik-lava,https://www.nationalobserver.com/2024/01/16/news/climate-change-warm-canadian-december-twice-likely-research,https://www.npr.org/2024/02/12/1230929548/across-the-world-migrating-animal-populations-are-dwindling-heres-why,https://www.reuters.com/technology/space/why-is-japans-moon-sniper-landing-mission-important-2024-01-19/
https://www.theatlantic.com/science/archive/2024/01/climate-change-acceleration-nonlinear-gray-swan/677201/,https://www.cbc.ca/news/canada/montreal/school-closures-solar-total-eclipse-april-parents-quebec-ontario-1.7101784,https://www.cnn.com/2024/01/25/health/effects-of-sitting-on-mortality-wellness/index.html,https://www.theglobeandmail.com/drive/mobility/article-expedition-sets-off-hoping-to-be-first-to-reach-both-poles-in-wheeled/,https://massivesci.com/articles/covid-19-vaccine-medicago-vlp-tobacco-plant/,https://www.nationalgeographic.com/science/article/this-10-foot-ape-was-largest-primate-ever-what-happened-to-it,https://www.nationalobserver.com/2024/01/19/news/red-alert-antarctica,https://www.npr.org/2024/02/12/1198909292/lunar-new-year-chinese-lunisolar-calendar-history,https://www.reuters.com/science/humanoid-robots-space-next-frontier-2023-12-27/
https://www.theatlantic.com/science/archive/2024/01/mitochondria-cells-aging-communication-worms/677203/,https://www.cbc.ca/radio/quirks/homo-sapiens-braved-cold-made-rope-1.7103130,https://www.cnn.com/2024/01/15/health/strength-exercises-resistance-training-wellness/index.html,https://www.theglobeandmail.com/canada/british-columbia/article-sfu-researchers-receive-funding-to-study-storing-co2-in-porous-rock/,https://massivesci.com/articles/sprite-ghost-aurora-transient-luminous-event-discovery-nitrogen-oxygen-lightning-electricity/,https://www.nationalgeographic.com/science/article/is-there-a-planet-nine-we-may-find-out-vera-rubin-observatory,https://www.nationalobserver.com/2024/01/23/news/satellite-pics-show-previously-unknown-colonies-emperor-penguins-antarctica,https://www.npr.org/2024/02/10/1230628268/space-station-robot-remote-controlled-surgery,https://www.reuters.com/lifestyle/when-science-meets-art-recycled-metal-lab-grown-gems-2023-12-22/
https://www.theatlantic.com/health/archive/2024/01/long-covid-dropping-risk-incidence/677183/,https://www.cbc.ca/news/science/what-on-earth-carbon-removal-1.7101830,https://www.cnn.com/2024/01/13/health/walking-breath-work-wellness/index.html,https://www.theglobeandmail.com/canada/article-men-hair-loss-products/,https://massivesci.com/articles/galaxy-hunter-burcin-mutlu-pakdil-science-friday/,https://www.nationalgeographic.com/science/article/historic-moon-lander-malfunctions-after-launch-nasa-astrobotic,https://www.nationalobserver.com/2024/01/24/news/how-youtube-climate-deniers-turned-hopeless-doomers,https://www.npr.org/sections/health-shots/2024/02/09/1230175305/abortion-pill-mifepristone-retraction-supreme-court,https://www.reuters.com/business/environment/mexico-emitted-extreme-amounts-methane-gas-pipeline-scientists-find-2023-12-19/
https://www.theatlantic.com/science/archive/2024/01/military-emissions-climate-cop28/677151/,https://www.cbc.ca/news/climate/quebec-water-withdrawal-data-1.7102173,https://www.cnn.com/2024/01/10/health/how-to-exercise-from-couch-wellness/index.html,https://www.theglobeandmail.com/drive/mobility/article-dashboard-diners-to-you-its-a-vehicle-to-rats-its-a-tasty-buffet/,https://massivesci.com/articles/foraminifera-protists-tests-sexual-reproduction-climate-change/,https://www.nationalgeographic.com/science/article/polyphasic-biphasic-segmented-sleep,https://www.nationalobserver.com/2024/01/25/news/pollution-oilsands-higher-official-estimates-research-Science,https://www.npr.org/2024/02/09/1198909285/nemo-clownfish-counting,https://www.reuters.com/science/fossils-show-dismembered-young-dinosaurs-belly-t-rex-cousin-2023-12-08/
https://www.theatlantic.com/health/archive/2024/01/pet-owners-parents-love-acceptance/677121/,https://www.cbc.ca/news/canada/british-columbia/pink-purple-fog-kelowna-penticton-1.7100456,https://www.cnn.com/2024/02/20/health/ibs-prevention-healthy-lifestyle-study-wellness/index.html,https://www.theglobeandmail.com/business/article-study-suggests-oil-sands-pollutant-release-vastly-higher-than-official/,https://massivesci.com/articles/anita-experiment-physics-neutrinos/,https://www.nationalgeographic.com/science/article/main-lessons-covid-19-pandemic-excerpt,https://www.nationalobserver.com/2024/02/07/news/conservation-groups-review-tire-chemical-linked-bc-salmon-deaths,https://www.npr.org/2024/02/08/1229808022/california-sea-otters-nearly-went-extinct-now-theyre-rescuing-their-coastal-habi,https://www.reuters.com/business/healthcare-pharmaceuticals/scientists-see-risk-lost-opportunity-long-covid-research-china-2023-12-14/
https://www.theatlantic.com/science/archive/2024/01/humpback-whales-recovery-cumberland-bay/677122/,https://www.cbc.ca/news/climate/sea-otters-crabs-marsh-elkhorn-slough-1.7100167,https://www.cnn.com/2024/01/24/health/sleepy-girl-mocktail-wellness/index.html,https://www.theglobeandmail.com/world/article-eleven-year-old-boy-born-deaf-hears-for-first-time-after-gene-therapy/,https://massivesci.com/articles/livewired-david-eagleman-review-brain-plasticity/,https://www.nationalgeographic.com/science/article/sci-fi-movies-television-explained,https://www.nationalobserver.com/2024/02/08/news/global-heating-speeding-un-weather-agency,https://www.npr.org/2024/02/07/1229233837/octopus-farm-spain-controversy,https://www.reuters.com/science/magnetic-surgical-robot-makes-international-debut-chile-hospital-2023-12-06/
https://www.theatlantic.com/science/archive/2024/01/covid-19-vaccines-seniors-risk/677104/,https://www.cbc.ca/news/business/musk-brain-implant-first-human-1.7099093,https://www.cnn.com/2024/01/22/health/sleeping-more-in-winter-research-wellness/index.html,https://www.theglobeandmail.com/life/health-and-fitness/article-gut-health-supplements-science/,https://massivesci.com/articles/slime-computers/,https://www.nationalgeographic.com/science/article/iceland-reykjanes-peninsula-fourth-volcanic-eruption,https://www.nationalobserver.com/2024/02/14/analysis/government-should-prep-fires-given-low-snowpack,https://www.npr.org/2024/02/07/1198909272/physics-football-superbowl-tight-spiral-pass,https://www.reuters.com/science/oldest-mosquito-fossil-comes-with-bloodsucking-surprise-2023-12-05/
https://www.theatlantic.com/science/archive/2024/01/winter-snow-loss-climate-change/677078/,https://www.cbc.ca/news/science/james-webb-telecope-galaxy-images-1.7098164,https://www.cnn.com/2023/11/12/health/seasonal-affective-disorder-self-care-wellness/index.html,https://www.theglobeandmail.com/canada/article-pediatric-er-visits-pandemic/,https://massivesci.com/articles/butt-escape-beetles-elegans-slugs-land-snails/,https://www.nationalgeographic.com/science/article/gut-health-microbiome-sugar-fiber,https://www.nationalobserver.com/2024/02/15/news/chemicals-plastic-food-packaging-linked-10-preterm-births-2018,https://www.npr.org/sections/health-shots/2024/02/06/1228868005/purple-tomato-gmo-gardeners,https://www.reuters.com/science/six-planets-found-synchronized-orbit-may-help-solve-cosmic-puzzle-2023-11-29/
https://www.theatlantic.com/science/archive/2024/01/grizzly-bear-california-carnivore-meat-eating/677070/,https://www.cbc.ca/news/canada/edmonton/without-them-we-d-be-dead-why-microbes-play-a-major-role-in-climate-change-1.7091293,https://www.cnn.com/2024/01/01/health/five-sleep-tips-wellness/index.html,https://www.theglobeandmail.com/world/article-a-cluster-of-lost-cities-in-ecuadorian-amazon-that-lasted-1000-years/,https://massivesci.com/articles/genetically-modified-mosquitos-oxitec-dengue-malaria/,https://www.nationalgeographic.com/science/article/acai-bowls-berries-fruit-waste,https://www.nationalobserver.com/2024/02/15/news/locust-outbreaks-worsen-climate-change-fuels-erratic-weather,https://www.npr.org/sections/health-shots/2024/02/04/1228472495/kids-dogs-exercise-dog-physical-activity-health,https://www.reuters.com/technology/space/first-newborn-stars-spinning-disk-is-seen-another-galaxy-2023-11-29/
https://www.theatlantic.com/science/archive/2024/01/sun-end-of-earth-astronomy-exoplanet/677044/,https://www.cbc.ca/news/science/ai-climate-change-emissions-1.7094616,https://www.cnn.com/2023/12/22/health/how-to-get-children-to-sleep-wellness/index.html,https://www.theglobeandmail.com/canada/article-prescribed-burn-bc-aqam-first-nation/,https://massivesci.com/articles/proteasomes-cells-type-2-diabetes-protein-garbage/,https://www.nationalgeographic.com/science/article/how-to-stay-healthy-during-the-holidays,https://www.nationalobserver.com/2024/02/21/news/research-puts-winters-wild-weather-frightening-context,https://www.npr.org/sections/health-shots/2024/02/02/1228474984/appendix-function-appendicitis-gut-health,https://www.reuters.com/world/americas/were-releasing-life-heat-wave-speeds-turtle-hatching-peru-2023-11-16/
https://www.theatlantic.com/science/archive/2024/01/alaska-arctic-voles-carbon-source-climate-change/677014/,https://www.cbc.ca/radio/quirks/record-smashing-tonga-volcano-1.7096003,https://www.cnn.com/2023/12/21/health/sleep-mental-health-wellness/index.html,https://www.theglobeandmail.com/canada/article-the-big-joy-project-happiness/,https://massivesci.com/articles/mice-escape-shelter-direction-neurons-brains/,https://www.nationalgeographic.com/animals/article/pricey-coffees-naturally-refined-poop,https://www.nationalobserver.com/2024/02/21/news/hydrogen-pros-pitfalls,https://www.npr.org/2024/01/30/1227172719/moths-to-a-flame-insects-fly-in-circles-around-artificial-light,https://www.reuters.com/science/bone-bite-marks-reveal-dinosaur-predator-prey-dynamics-2023-11-16/
https://www.theatlantic.com/science/archive/2024/01/moon-civilization-empire-building-astronomy/676998/,https://www.cbc.ca/radio/asithappens/rat-selfies-1.7093886,https://www.cnn.com/2023/12/20/health/sleep-divorce-separate-bedrooms-wellness/index.html,https://www.theglobeandmail.com/canada/article-bc-scientist-pivots-from-cannabis-to-kelp-as-climate-change-threatens/,https://massivesci.com/articles/does-it-fart-dani-rabaiotti-butts-anus-cloaca/,https://www.nationalgeographic.com/science/article/young-tyrannosaurs-last-meal-gives-new-insight-dinosaur-gut-contents,https://www.nationalobserver.com/2024/02/23/news/un-kudos-canadian-project-climate-proof-coastal-estuaries,https://www.npr.org/2024/01/29/1227564655/manatee-numbers-at-florida-state-park-increase,https://www.reuters.com/science/scientists-identify-new-dinosaur-species-footprints-brazil-2023-11-23/
https://www.theatlantic.com/science/archive/2024/01/fetal-maternal-cells-microchimerism/676996/,https://www.cbc.ca/news/canada/bakx-white-hydrogen-natural-mali-1.7094645,https://www.cnn.com/2023/11/27/health/weird-sleep-apnea-signs-wellness/index.html,https://www.theglobeandmail.com/business/article-social-media-companies-made-11-billion-in-us-ad-revenue-from-minors/,https://massivesci.com/articles/crispr-genetic-engineering-opioid-epidemic/,https://www.nationalgeographic.com/science/article/salmonella-health-risks-contamination,https://www.nationalobserver.com/2024/02/28/news/scientists-cook-plan-hack-our-warming-planet-drying-upper-atmosphere,https://www.npr.org/sections/health-shots/2024/01/29/1226911278/thrive-age-longevity-lab-healthy-aging-live-better-longer,https://www.reuters.com/science/scientists-discern-internal-structure-mysterious-dwarf-planet-eris-2023-11-15/
https://www.theatlantic.com/science/archive/2024/01/history-of-clothing-human-function-evolution/676990/,https://www.cbc.ca/news/science/alberta-oilsands-research-emissions-1.7093626,https://www.cnn.com/2022/11/24/health/turkey-sleep-tryptophan-myth-wellness/index.html,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-the-year-in-clean-energy-wind-solar-and-batteries-grow-despite/,https://massivesci.com/articles/lgbt-science-gender-identity-tolerance-acceptance/,https://www.nationalgeographic.com/science/article/9-spectacular-night-sky-events-to-see-in-2024,https://www.nationalobserver.com/2024/02/29/news/bleaching-fears-along-great-barrier-reef,https://www.npr.org/2024/01/26/1226785798/hot-droughts-are-becoming-more-common-in-the-arid-west-new-study-finds,https://www.reuters.com/science/gamma-ray-burst-faraway-galaxy-disturbed-earths-upper-atmosphere-2023-11-14/
